nivel,objeto,taxonomia_id,area,principal,confianza,fuente,asignada_en
acta,decada_votada:sen:1262,TRAB.EMPLEOPUB,TRAB,0,0.95,agente:texto,2026-09-06T14:26:10Z
acta,decada_votada:sen:1263,ECON.MON,ECON,0,0.95,agente:texto,2026-09-06T14:07:17Z
acta,decada_votada:sen:1263,ECON.TRIB,ECON,1,0.95,agente:texto,2026-09-06T14:07:17Z
acta,decada_votada:sen:1263,PROD.INDPYME,PROD,0,0.95,agente:texto,2026-09-06T14:07:17Z
acta,decada_votada:sen:1263,TRAB.EMPLEOPUB,TRAB,0,0.95,agente:texto,2026-09-06T14:07:17Z
acta,decada_votada:sen:1264,ECON.EMERG,ECON,0,0.95,agente:texto,2026-09-06T13:58:20Z
acta,decada_votada:sen:1264,ECON.MON,ECON,0,0.95,agente:texto,2026-09-06T13:58:20Z
acta,decada_votada:sen:1264,ECON.TRIB,ECON,1,0.95,agente:texto,2026-09-06T13:58:20Z
acta,decada_votada:sen:1264,PROD.INDPYME,PROD,0,0.95,agente:texto,2026-09-06T13:58:20Z
acta,decada_votada:sen:1264,TRAB.EMPLEOPUB,TRAB,0,0.95,agente:texto,2026-09-06T13:58:20Z
acta,decada_votada:sen:1265,ECON.EMERG,ECON,0,0.95,agente:texto,2026-09-06T13:57:23Z
acta,decada_votada:sen:1265,ECON.MON,ECON,0,0.95,agente:texto,2026-09-06T13:57:23Z
acta,decada_votada:sen:1265,ECON.TRIB,ECON,1,0.95,agente:texto,2026-09-06T13:57:23Z
acta,decada_votada:sen:1265,PROD.INDPYME,PROD,0,0.95,agente:texto,2026-09-06T13:57:23Z
acta,decada_votada:sen:1265,TRAB.EMPLEOPUB,TRAB,0,0.95,agente:texto,2026-09-06T13:57:23Z
acta,decada_votada:sen:1266,ECON.MON,ECON,0,0.95,agente:texto,2026-09-06T14:06:00Z
acta,decada_votada:sen:1266,ECON.TRIB,ECON,1,0.95,agente:texto,2026-09-06T14:06:00Z
acta,decada_votada:sen:1266,PROD.INDPYME,PROD,0,0.95,agente:texto,2026-09-06T14:06:00Z
acta,decada_votada:sen:1266,TRAB.EMPLEOPUB,TRAB,0,0.95,agente:texto,2026-09-06T14:06:00Z
acta,decada_votada:sen:1267,AUX.TRAMITE,AUX,0,0.95,agente:texto,2026-09-06T14:06:15Z
acta,decada_votada:sen:1267,ECON.EMERG,ECON,0,0.95,agente:texto,2026-09-06T14:06:15Z
acta,decada_votada:sen:1267,ECON.MON,ECON,0,0.95,agente:texto,2026-09-06T14:06:15Z
acta,decada_votada:sen:1267,ECON.TRIB,ECON,1,0.95,agente:texto,2026-09-06T14:06:15Z
acta,decada_votada:sen:1267,PROD.INDPYME,PROD,0,0.95,agente:texto,2026-09-06T14:06:15Z
acta,decada_votada:sen:1267,TRAB.EMPLEOPUB,TRAB,0,0.95,agente:texto,2026-09-06T14:06:15Z
acta,decada_votada:sen:1268,ECON.TRIB,ECON,1,0.95,agente:texto,2026-09-06T14:30:44Z
acta,decada_votada:sen:1269,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T14:18:27Z
acta,decada_votada:sen:1270,AUX.HOMENAJE,AUX,1,0.95,agente:texto,2026-09-06T13:52:49Z
acta,decada_votada:sen:1271,DESREG.SOCIED,DESREG,0,0.95,agente:texto,2026-09-06T14:11:45Z
acta,decada_votada:sen:1271,JUST.CIVCOM,JUST,0,0.95,agente:texto,2026-09-06T14:11:45Z
acta,decada_votada:sen:1271,PROD.AGRO,PROD,1,0.95,agente:texto,2026-09-06T14:11:45Z
acta,decada_votada:sen:1275,AUX.TRAMITE,AUX,0,0.85,agente:texto,2026-09-06T14:12:00Z
acta,decada_votada:sen:1275,DEF.EXTERIOR,DEF,1,0.85,agente:texto,2026-09-06T14:12:00Z
acta,decada_votada:sen:1276,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T14:11:37Z
acta,decada_votada:sen:1277,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T14:10:23Z
acta,decada_votada:sen:1278,AUX.HOMENAJE,AUX,0,0.85,agente:texto,2026-09-06T14:25:01Z
acta,decada_votada:sen:1278,CULT.CULTURA,CULT,1,0.85,agente:texto,2026-09-06T14:25:01Z
acta,decada_votada:sen:1279,AUX.HOMENAJE,AUX,0,0.75,agente:texto,2026-09-06T14:24:24Z
acta,decada_votada:sen:1279,CULT.CULTURA,CULT,1,0.75,agente:texto,2026-09-06T14:24:24Z
acta,decada_votada:sen:128,DERSOC.DDHH,DERSOC,1,0.95,agente:texto,2026-09-06T14:24:03Z
acta,decada_votada:sen:128,ECON.PRESU,ECON,0,0.95,agente:texto,2026-09-06T14:24:03Z
acta,decada_votada:sen:1281,AUX.HOMENAJE,AUX,1,0.95,agente:texto,2026-09-06T14:46:25Z
acta,decada_votada:sen:1282,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T14:33:31Z
acta,decada_votada:sen:1283,AUX.HOMENAJE,AUX,0,0.85,agente:texto,2026-09-06T14:47:14Z
acta,decada_votada:sen:1283,CULT.CULTURA,CULT,1,0.85,agente:texto,2026-09-06T14:47:14Z
acta,decada_votada:sen:1285,AUX.HOMENAJE,AUX,0,0.85,agente:texto,2026-09-06T14:31:59Z
acta,decada_votada:sen:1285,CULT.CULTURA,CULT,1,0.85,agente:texto,2026-09-06T14:31:59Z
acta,decada_votada:sen:1286,POLINST.ELECT,POLINST,1,0.95,agente:texto,2026-09-06T13:36:28Z
acta,decada_votada:sen:1287,AUX.TRAMITE,AUX,0,0.95,agente:texto,2026-09-06T14:03:58Z
acta,decada_votada:sen:1287,JUST.JUDIC,JUST,1,0.95,agente:texto,2026-09-06T14:03:58Z
acta,decada_votada:sen:1288,DESREG.SOCIED,DESREG,0,0.95,agente:texto,2026-09-06T13:44:07Z
acta,decada_votada:sen:1288,ECON.PRESU,ECON,0,0.95,agente:texto,2026-09-06T13:44:07Z
acta,decada_votada:sen:1288,PROD.INDPYME,PROD,1,0.99,manual,2026-09-07T19:08:32Z
acta,decada_votada:sen:1288,PROD.INVER,PROD,0,0.95,agente:texto,2026-09-06T13:44:07Z
acta,decada_votada:sen:1289,CULT.CULTURA,CULT,0,0.85,agente:texto,2026-09-06T14:47:17Z
acta,decada_votada:sen:1289,CULT.MEDIOS,CULT,1,0.85,agente:texto,2026-09-06T14:47:17Z
acta,decada_votada:sen:1289,INFRA.TELECOM,INFRA,0,0.85,agente:texto,2026-09-06T14:47:17Z
acta,decada_votada:sen:1290,ECON.EMERG,ECON,0,0.85,agente:texto,2026-09-06T14:01:57Z
acta,decada_votada:sen:1290,SALUD.SISTEMA,SALUD,1,0.85,agente:texto,2026-09-06T14:01:57Z
acta,decada_votada:sen:1291,ECON.DEUDA,ECON,0,0.85,agente:texto,2026-09-06T13:34:44Z
acta,decada_votada:sen:1291,INFRA.VIVIENDA,INFRA,0,0.85,agente:texto,2026-09-06T13:34:44Z
acta,decada_votada:sen:1291,JUST.CIVCOM,JUST,1,0.85,agente:texto,2026-09-06T13:34:44Z
acta,decada_votada:sen:1292,AUX.HOMENAJE,AUX,1,0.95,agente:texto,2026-09-06T14:16:45Z
acta,decada_votada:sen:1296,AMB.BOSQUE,AMB,1,0.85,agente:texto,2026-09-06T14:31:15Z
acta,decada_votada:sen:1296,AUX.TRAMITE,AUX,0,0.85,agente:texto,2026-09-06T14:31:15Z
acta,decada_votada:sen:1296,DEF.TRATADO,DEF,0,0.85,agente:texto,2026-09-06T14:31:15Z
acta,decada_votada:sen:1298,CULT.CULTURA,CULT,0,0.95,agente:texto,2026-09-06T14:01:54Z
acta,decada_votada:sen:1298,DERSOC.DDHH,DERSOC,0,0.95,agente:texto,2026-09-06T14:01:54Z
acta,decada_votada:sen:1298,JUST.PROPIED,JUST,1,0.95,agente:texto,2026-09-06T14:01:54Z
acta,decada_votada:sen:1299,DESSOC.ASIST,DESSOC,0,0.95,agente:texto,2026-09-06T13:54:06Z
acta,decada_votada:sen:1299,ECON.EMERG,ECON,1,0.95,agente:texto,2026-09-06T13:54:06Z
acta,decada_votada:sen:1299,INFRA.OBRA,INFRA,0,0.95,agente:texto,2026-09-06T13:54:06Z
acta,decada_votada:sen:130,DEF.TRATADO,DEF,1,0.95,agente:texto,2026-09-06T14:37:24Z
acta,decada_votada:sen:130,DERSOC.MIGRA,DERSOC,0,0.95,agente:texto,2026-09-06T14:37:24Z
acta,decada_votada:sen:1301,DEF.TRATADO,DEF,1,0.95,agente:texto,2026-09-06T14:44:45Z
acta,decada_votada:sen:1302,DEF.TRATADO,DEF,1,0.95,agente:texto,2026-09-06T14:47:40Z
acta,decada_votada:sen:1304,AMB.AGUA,AMB,0,0.95,agente:texto,2026-09-06T14:12:14Z
acta,decada_votada:sen:1304,DEF.TRATADO,DEF,1,0.95,agente:texto,2026-09-06T14:12:14Z
acta,decada_votada:sen:1305,DEF.TRATADO,DEF,1,0.95,agente:texto,2026-09-06T14:41:41Z
acta,decada_votada:sen:1306,AUX.HOMENAJE,AUX,0,0.85,agente:texto,2026-09-06T14:10:05Z
acta,decada_votada:sen:1306,CULT.CULTURA,CULT,1,0.85,agente:texto,2026-09-06T14:10:05Z
acta,decada_votada:sen:1307,DEF.TRATADO,DEF,1,0.95,agente:texto,2026-09-06T14:51:40Z
acta,decada_votada:sen:1307,TRAB.PREV,TRAB,0,0.95,agente:texto,2026-09-06T14:51:40Z
acta,decada_votada:sen:1309,AUX.TRAMITE,AUX,0,0.95,agente:texto,2026-09-06T13:51:07Z
acta,decada_votada:sen:1309,JUST.JUDIC,JUST,1,0.95,agente:texto,2026-09-06T13:51:07Z
acta,decada_votada:sen:131,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T13:56:51Z
acta,decada_votada:sen:1310,DEF.DEFENSA,DEF,1,0.95,agente:texto,2026-09-06T14:49:13Z
acta,decada_votada:sen:1310,DESREG.EMPUB,DESREG,0,0.95,agente:texto,2026-09-06T14:49:13Z
acta,decada_votada:sen:1311,DEF.DEFENSA,DEF,1,0.95,agente:texto,2026-09-06T14:37:08Z
acta,decada_votada:sen:1311,DESREG.EMPUB,DESREG,0,0.95,agente:texto,2026-09-06T14:37:08Z
acta,decada_votada:sen:1312,DEF.DEFENSA,DEF,1,0.95,agente:texto,2026-09-06T14:36:44Z
acta,decada_votada:sen:1312,DESREG.EMPUB,DESREG,0,0.95,agente:texto,2026-09-06T14:36:44Z
acta,decada_votada:sen:1313,DEF.DEFENSA,DEF,0,0.85,agente:texto,2026-09-06T14:37:12Z
acta,decada_votada:sen:1313,DESREG.EMPUB,DESREG,1,0.85,agente:texto,2026-09-06T14:37:12Z
acta,decada_votada:sen:1313,ECON.PRESU,ECON,0,0.85,agente:texto,2026-09-06T14:37:12Z
acta,decada_votada:sen:1314,DEF.DEFENSA,DEF,0,0.85,agente:texto,2026-09-06T14:37:02Z
acta,decada_votada:sen:1314,DESREG.EMPUB,DESREG,1,0.85,agente:texto,2026-09-06T14:37:02Z
acta,decada_votada:sen:1314,ECON.PRESU,ECON,0,0.85,agente:texto,2026-09-06T14:37:02Z
acta,decada_votada:sen:1316,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-09-06T14:31:02Z
acta,decada_votada:sen:1316,ENER.HIDRO,ENER,0,0.95,agente:texto,2026-09-06T14:31:02Z
acta,decada_votada:sen:1316,ENER.TARIFA,ENER,1,0.95,agente:texto,2026-09-06T14:31:02Z
acta,decada_votada:sen:1317,DEF.DEFENSA,DEF,1,0.95,agente:texto,2026-09-06T14:30:48Z
acta,decada_votada:sen:1317,DEF.EXTERIOR,DEF,0,0.95,agente:texto,2026-09-06T14:30:48Z
acta,decada_votada:sen:1317,DEF.TRATADO,DEF,0,0.95,agente:texto,2026-09-06T14:30:48Z
acta,decada_votada:sen:1318,DEF.DEFENSA,DEF,1,0.95,agente:texto,2026-09-06T13:42:32Z
acta,decada_votada:sen:1318,DEF.TRATADO,DEF,0,0.95,agente:texto,2026-09-06T13:42:32Z
acta,decada_votada:sen:132,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T13:55:43Z
acta,decada_votada:sen:1325,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T14:11:50Z
acta,decada_votada:sen:1326,CULT.CULTURA,CULT,1,0.99,manual,2026-09-07T19:08:32Z
acta,decada_votada:sen:1327,DERSOC.DDHH,DERSOC,0,0.85,agente:texto,2026-09-06T14:46:17Z
acta,decada_votada:sen:1327,JUST.PENAL,JUST,0,0.85,agente:texto,2026-09-06T14:46:17Z
acta,decada_votada:sen:1327,JUST.SEGINT,JUST,1,0.85,agente:texto,2026-09-06T14:46:17Z
acta,decada_votada:sen:133,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T14:23:20Z
acta,decada_votada:sen:1330,DEF.TRATADO,DEF,1,0.95,agente:texto,2026-09-06T14:46:23Z
acta,decada_votada:sen:1330,PROD.AGRO,PROD,0,0.95,agente:texto,2026-09-06T14:46:23Z
acta,decada_votada:sen:1330,PROD.COMEX,PROD,0,0.95,agente:texto,2026-09-06T14:46:23Z
acta,decada_votada:sen:1338,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T13:42:10Z
acta,decada_votada:sen:134,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T13:54:59Z
acta,decada_votada:sen:1347,CULT.CULTURA,CULT,0,0.95,agente:texto,2026-09-06T14:15:17Z
acta,decada_votada:sen:1347,CYT.PI,CYT,1,0.95,agente:texto,2026-09-06T14:15:17Z
acta,decada_votada:sen:1347,JUST.CIVCOM,JUST,0,0.95,agente:texto,2026-09-06T14:15:17Z
acta,decada_votada:sen:1348,DERSOC.DDHH,DERSOC,0,0.95,agente:texto,2026-09-06T14:11:03Z
acta,decada_votada:sen:1348,DERSOC.ORIGIN,DERSOC,1,0.95,agente:texto,2026-09-06T14:11:03Z
acta,decada_votada:sen:1348,JUST.PROPIED,JUST,0,0.95,agente:texto,2026-09-06T14:11:03Z
acta,decada_votada:sen:1349,AUX.HOMENAJE,AUX,0,0.7,agente:texto,2026-09-06T14:50:55Z
acta,decada_votada:sen:1349,TRAB.LABOR,TRAB,1,0.7,agente:texto,2026-09-06T14:50:55Z
acta,decada_votada:sen:135,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T13:55:07Z
acta,decada_votada:sen:1351,ECON.PRESU,ECON,0,0.95,agente:texto,2026-09-06T13:33:11Z
acta,decada_votada:sen:1351,ECON.TRIB,ECON,1,0.95,agente:texto,2026-09-06T13:33:11Z
acta,decada_votada:sen:1352,ECON.PRESU,ECON,0,0.95,agente:texto,2026-09-06T13:32:54Z
acta,decada_votada:sen:1352,ECON.TRIB,ECON,1,0.95,agente:texto,2026-09-06T13:32:54Z
acta,decada_votada:sen:1353,ECON.PRESU,ECON,0,0.95,agente:texto,2026-09-06T13:32:57Z
acta,decada_votada:sen:1353,ECON.TRIB,ECON,1,0.95,agente:texto,2026-09-06T13:32:57Z
acta,decada_votada:sen:1357,ECON.DEUDA,ECON,1,0.95,agente:texto,2026-09-06T13:42:40Z
acta,decada_votada:sen:1357,ECON.PRESU,ECON,0,0.95,agente:texto,2026-09-06T13:42:40Z
acta,decada_votada:sen:1359,CYT.CIENCIA,CYT,0,0.7,agente:texto,2026-09-06T14:26:06Z
acta,decada_votada:sen:1359,DERSOC.DDHH,DERSOC,0,0.7,agente:texto,2026-09-06T14:26:06Z
acta,decada_votada:sen:1359,JUST.JUDIC,JUST,1,0.7,agente:texto,2026-09-06T14:26:06Z
acta,decada_votada:sen:1359,POLINST.ORGEST,POLINST,0,0.7,agente:texto,2026-09-06T14:26:06Z
acta,decada_votada:sen:1360,JUST.PENAL,JUST,1,0.95,agente:texto,2026-09-06T13:39:08Z
acta,decada_votada:sen:1361,CYT.CIENCIA,CYT,0,0.95,agente:texto,2026-09-06T13:38:46Z
acta,decada_votada:sen:1361,JUST.PENAL,JUST,1,0.95,agente:texto,2026-09-06T13:38:46Z
acta,decada_votada:sen:1362,DERSOC.DDHH,DERSOC,0,0.95,agente:texto,2026-09-06T13:48:26Z
acta,decada_votada:sen:1362,JUST.JUDIC,JUST,0,0.95,agente:texto,2026-09-06T13:48:26Z
acta,decada_votada:sen:1362,JUST.PENAL,JUST,1,0.95,agente:texto,2026-09-06T13:48:26Z
acta,decada_votada:sen:1363,CULT.MEDIOS,CULT,0,0.95,agente:texto,2026-09-06T13:53:40Z
acta,decada_votada:sen:1363,DERSOC.DDHH,DERSOC,0,0.95,agente:texto,2026-09-06T13:53:40Z
acta,decada_votada:sen:1363,JUST.PENAL,JUST,1,0.95,agente:texto,2026-09-06T13:53:40Z
acta,decada_votada:sen:1364,AUX.TRAMITE,AUX,0,0.85,agente:texto,2026-09-06T14:34:40Z
acta,decada_votada:sen:1364,POLINST.ORGEST,POLINST,1,0.85,agente:texto,2026-09-06T14:34:40Z
acta,decada_votada:sen:1365,DESREG.EMPUB,DESREG,1,0.85,agente:texto,2026-09-06T13:28:21Z
acta,decada_votada:sen:1365,ECON.COPART,ECON,0,0.85,agente:texto,2026-09-06T13:28:21Z
acta,decada_votada:sen:1365,INFRA.OBRA,INFRA,0,0.85,agente:texto,2026-09-06T13:28:21Z
acta,decada_votada:sen:1366,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T14:12:20Z
acta,decada_votada:sen:1368,CYT.CIENCIA,CYT,1,0.95,agente:texto,2026-09-06T14:02:27Z
acta,decada_votada:sen:1368,PROD.AGRO,PROD,0,0.95,agente:texto,2026-09-06T14:02:27Z
acta,decada_votada:sen:1369,ECON.PRESU,ECON,0,0.95,agente:texto,2026-09-06T13:34:23Z
acta,decada_votada:sen:1369,PROD.AGRO,PROD,1,0.95,agente:texto,2026-09-06T13:34:23Z
acta,decada_votada:sen:1370,DERSOC.ORIGIN,DERSOC,1,0.95,agente:texto,2026-09-06T14:36:05Z
acta,decada_votada:sen:1370,ECON.EMERG,ECON,0,0.95,agente:texto,2026-09-06T14:36:05Z
acta,decada_votada:sen:1370,JUST.PROPIED,JUST,0,0.95,agente:texto,2026-09-06T14:36:05Z
acta,decada_votada:sen:1371,DERSOC.DDHH,DERSOC,1,0.95,agente:texto,2026-09-06T13:55:10Z
acta,decada_votada:sen:1371,JUST.PENAL,JUST,0,0.95,agente:texto,2026-09-06T13:55:10Z
acta,decada_votada:sen:1372,AUX.TRAMITE,AUX,0,0.95,agente:texto,2026-09-06T14:28:38Z
acta,decada_votada:sen:1372,ECON.EMERG,ECON,1,0.95,agente:texto,2026-09-06T14:28:38Z
acta,decada_votada:sen:1373,DESREG.DESECO,DESREG,0,0.95,agente:texto,2026-09-06T13:48:08Z
acta,decada_votada:sen:1373,ECON.TRIB,ECON,1,0.95,agente:texto,2026-09-06T13:48:08Z
acta,decada_votada:sen:1373,PROD.INDPYME,PROD,0,0.95,agente:texto,2026-09-06T13:48:08Z
acta,decada_votada:sen:1375,ECON.PRESU,ECON,0,0.85,agente:texto,2026-09-06T13:32:26Z
acta,decada_votada:sen:1375,ENER.HIDRO,ENER,1,0.85,agente:texto,2026-09-06T13:32:26Z
acta,decada_votada:sen:1375,INFRA.OBRA,INFRA,0,0.85,agente:texto,2026-09-06T13:32:26Z
acta,decada_votada:sen:1375,PROD.INVER,PROD,0,0.85,agente:texto,2026-09-06T13:32:26Z
acta,decada_votada:sen:1381,JUST.PENALJUV,JUST,1,0.95,agente:texto,2026-09-06T14:17:09Z
acta,decada_votada:sen:1383,AUX.TRAMITE,AUX,0,0.95,agente:texto,2026-09-06T14:20:32Z
acta,decada_votada:sen:1383,JUST.PENALJUV,JUST,1,0.95,agente:texto,2026-09-06T14:20:32Z
acta,decada_votada:sen:1384,AUX.TRAMITE,AUX,0,0.95,agente:texto,2026-09-06T14:20:14Z
acta,decada_votada:sen:1384,JUST.PENALJUV,JUST,1,0.95,agente:texto,2026-09-06T14:20:14Z
acta,decada_votada:sen:1385,JUST.PENALJUV,JUST,1,0.95,agente:texto,2026-09-06T14:19:33Z
acta,decada_votada:sen:1386,AUX.TRAMITE,AUX,0,0.95,agente:texto,2026-09-06T14:19:36Z
acta,decada_votada:sen:1386,JUST.PENALJUV,JUST,1,0.95,agente:texto,2026-09-06T14:19:36Z
acta,decada_votada:sen:1387,JUST.JUDIC,JUST,0,0.95,agente:texto,2026-09-06T14:30:06Z
acta,decada_votada:sen:1387,JUST.PENALJUV,JUST,1,0.95,agente:texto,2026-09-06T14:30:06Z
acta,decada_votada:sen:1388,JUST.PENALJUV,JUST,1,0.95,agente:texto,2026-09-06T14:29:13Z
acta,decada_votada:sen:1390,POLINST.ELECT,POLINST,1,0.85,agente:texto,2026-09-06T13:40:31Z
acta,decada_votada:sen:1390,POLINST.ETICA,POLINST,0,0.85,agente:texto,2026-09-06T13:40:31Z
acta,decada_votada:sen:1390,POLINST.PARTIDOS,POLINST,0,0.85,agente:texto,2026-09-06T13:40:31Z
acta,decada_votada:sen:1391,POLINST.ELECT,POLINST,1,0.95,agente:texto,2026-09-06T14:48:38Z
acta,decada_votada:sen:1391,POLINST.ETICA,POLINST,0,0.95,agente:texto,2026-09-06T14:48:38Z
acta,decada_votada:sen:1394,CULT.DEPORTE,CULT,1,0.95,agente:texto,2026-09-06T14:32:22Z
acta,decada_votada:sen:1394,DESREG.EMPUB,DESREG,0,0.95,agente:texto,2026-09-06T14:32:22Z
acta,decada_votada:sen:1397,DESREG.DESECO,DESREG,0,0.85,agente:texto,2026-09-06T14:14:37Z
acta,decada_votada:sen:1397,ENER.COMBUS,ENER,1,0.85,agente:texto,2026-09-06T14:14:37Z
acta,decada_votada:sen:1397,JUST.CIVCOM,JUST,0,0.85,agente:texto,2026-09-06T14:14:37Z
acta,decada_votada:sen:1399,JUST.CIVCOM,JUST,0,0.95,agente:texto,2026-09-06T14:37:05Z
acta,decada_votada:sen:1399,TRAB.LABOR,TRAB,1,0.95,agente:texto,2026-09-06T14:37:05Z
acta,decada_votada:sen:1400,EDU.SUPERIOR,EDU,1,0.95,agente:texto,2026-09-06T13:32:14Z
acta,decada_votada:sen:1401,DEF.DEFENSA,DEF,0,0.85,agente:texto,2026-09-06T13:41:43Z
acta,decada_votada:sen:1401,SALUD.DISCAP,SALUD,0,0.85,agente:texto,2026-09-06T13:41:43Z
acta,decada_votada:sen:1401,TRAB.EMPLEOPUB,TRAB,1,0.85,agente:texto,2026-09-06T13:41:43Z
acta,decada_votada:sen:1401,TRAB.PREV,TRAB,0,0.85,agente:texto,2026-09-06T13:41:43Z
acta,decada_votada:sen:1403,JUST.CIVCOM,JUST,1,0.95,agente:texto,2026-09-06T14:43:59Z
acta,decada_votada:sen:1404,AUX.TRAMITE,AUX,0,0.7,agente:texto,2026-09-06T13:41:13Z
acta,decada_votada:sen:1404,DESREG.EMPUB,DESREG,1,0.7,agente:texto,2026-09-06T13:41:13Z
acta,decada_votada:sen:1404,POLINST.ORGEST,POLINST,0,0.7,agente:texto,2026-09-06T13:41:13Z
acta,decada_votada:sen:1405,DERSOC.NINEZ,DERSOC,1,0.95,agente:texto,2026-09-06T14:06:40Z
acta,decada_votada:sen:1405,INFRA.TELECOM,INFRA,0,0.95,agente:texto,2026-09-06T14:06:40Z
acta,decada_votada:sen:1406,EDU.SUPERIOR,EDU,1,0.9,agente:texto,2026-09-06T14:19:12Z
acta,decada_votada:sen:1406,INFRA.VIVIENDA,INFRA,0,0.9,agente:texto,2026-09-06T14:19:12Z
acta,decada_votada:sen:1407,AUX.HOMENAJE,AUX,1,0.95,agente:texto,2026-09-06T14:41:56Z
acta,decada_votada:sen:1408,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T14:11:19Z
acta,decada_votada:sen:1408,DESSOC.ASIST,DESSOC,1,0.75,manual,2026-09-07T19:08:32Z
acta,decada_votada:sen:1410,AUX.HOMENAJE,AUX,0,0.75,agente:texto,2026-09-06T14:03:52Z
acta,decada_votada:sen:1410,DERSOC.DDHH,DERSOC,0,0.75,agente:texto,2026-09-06T14:03:52Z
acta,decada_votada:sen:1410,SALUD.SISTEMA,SALUD,1,0.75,agente:texto,2026-09-06T14:03:52Z
acta,decada_votada:sen:1411,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T14:29:16Z
acta,decada_votada:sen:1412,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T14:09:54Z
acta,decada_votada:sen:1413,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T14:20:16Z
acta,decada_votada:sen:1414,AUX.TRAMITE,AUX,0,0.95,agente:texto,2026-09-06T14:31:39Z
acta,decada_votada:sen:1414,TRAB.PREV,TRAB,1,0.95,agente:texto,2026-09-06T14:31:39Z
acta,decada_votada:sen:1415,AUX.SINCLASIF,AUX,1,0.0,agente:texto,2026-09-06T13:41:37Z
acta,decada_votada:sen:1416,AUX.HOMENAJE,AUX,1,0.95,agente:texto,2026-09-06T14:34:02Z
acta,decada_votada:sen:1417,JUST.JUDIC,JUST,1,0.95,agente:texto,2026-09-06T13:41:40Z
acta,decada_votada:sen:1418,DESREG.EMPUB,DESREG,0,0.9,agente:texto,2026-09-06T14:22:54Z
acta,decada_votada:sen:1418,ECON.PRESU,ECON,0,0.9,agente:texto,2026-09-06T14:22:54Z
acta,decada_votada:sen:1418,PROD.INDPYME,PROD,1,0.9,agente:texto,2026-09-06T14:22:54Z
acta,decada_votada:sen:1423,AMB.AGUA,AMB,0,0.95,agente:texto,2026-09-06T14:23:35Z
acta,decada_votada:sen:1423,ECON.COPART,ECON,0,0.95,agente:texto,2026-09-06T14:23:35Z
acta,decada_votada:sen:1423,ECON.EMERG,ECON,1,0.95,agente:texto,2026-09-06T14:23:35Z
acta,decada_votada:sen:1423,PROD.AGRO,PROD,0,0.95,agente:texto,2026-09-06T14:23:35Z
acta,decada_votada:sen:1425,AUX.TRAMITE,AUX,0,0.85,agente:texto,2026-09-06T13:38:26Z
acta,decada_votada:sen:1425,SALUD.MEDIC,SALUD,0,0.85,agente:texto,2026-09-06T13:38:26Z
acta,decada_votada:sen:1425,SALUD.SISTEMA,SALUD,1,0.85,agente:texto,2026-09-06T13:38:26Z
acta,decada_votada:sen:1427,CULT.DEPORTE,CULT,1,0.95,agente:texto,2026-09-06T14:39:59Z
acta,decada_votada:sen:1427,ECON.PRESU,ECON,0,0.95,agente:texto,2026-09-06T14:39:59Z
acta,decada_votada:sen:1428,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T13:42:35Z
acta,decada_votada:sen:1429,AUX.TRAMITE,AUX,1,0.95,agente:texto,2026-09-06T13:42:37Z
acta,decada_votada:sen:1431,AUX.TRAMITE,AUX,0,0.95,agente:texto,2026-09-06T13:49:38Z
acta,decada_votada:sen:1431,ECON.TRIB,ECON,1,0.95,agente:texto,2026-09-06T13:49:38Z
acta,decada_votada:sen:1432,JUST.CIVCOM,JUST,1,0.85,agente:texto,2026-09-06T13:45:37Z
acta,decada_votada:sen:1432,JUST.JUDIC,JUST,0,0.85,agente:texto,2026-09-06T13:45:37Z
acta,decada_votada:sen:1433,TRAB.LABOR,TRAB,1,0.95,agente:texto,2026-09-06T14:35:58Z
acta,decada_votada:sen:1434,ECON.COPART,ECON,0,0.95,agente:texto,2026-09-06T13:42:18Z
acta,decada_votada:sen:1434,ECON.TRIB,ECON,1,0.95,agente:texto,2026-09-06T13:42:18Z
acta,decada_votada:sen:1436,JUST.CIVCOM,JUST,0,0.95,agente:texto,2026-09-06T14:20:04Z
acta,decada_votada:sen:1436,TRAB.LABOR,TRAB,1,0.95,agente:texto,2026-09-06T14:20:04Z
acta,decada_votada:sen:1437,DEF.EXTERIOR,DEF,0,0.95,agente:texto,2026-09-06T13:32:51Z
